2024-03-31 00:12:58,119 INFO    StreamThr :3322229 [internal.py:wandb_internal():86] W&B internal server running at pid: 3322229, started at: 2024-03-31 00:12:58.119135
2024-03-31 00:13:52,487 DEBUG   SystemMonitor:3322229 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-31 00:13:52,487 DEBUG   SystemMonitor:3322229 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-03-31 00:13:52,488 DEBUG   SystemMonitor:3322229 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-03-31 00:13:52,489 INFO    HandlerThread:3322229 [interfaces.py:finish():202] Joined cpu monitor
2024-03-31 00:13:52,489 INFO    HandlerThread:3322229 [interfaces.py:finish():202] Joined disk monitor
2024-03-31 00:13:53,001 INFO    Thread-12 :3322229 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ubuntu/ejpark/Condenser/wandb/run-20240331_001258-jsm0ej5q/files/wandb-summary.json
2024-03-31 00:13:54,001 INFO    Thread-12 :3322229 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/ejpark/Condenser/wandb/run-20240331_001258-jsm0ej5q/files/output.log
2024-03-31 00:13:55,002 INFO    Thread-12 :3322229 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/ejpark/Condenser/wandb/run-20240331_001258-jsm0ej5q/files/output.log
2024-03-31 00:14:01,689 INFO    HandlerThread:3322229 [interfaces.py:finish():202] Joined gpu monitor
2024-03-31 00:14:01,689 INFO    HandlerThread:3322229 [interfaces.py:finish():202] Joined memory monitor
2024-03-31 00:14:01,690 INFO    HandlerThread:3322229 [interfaces.py:finish():202] Joined network monitor
2024-03-31 00:14:01,690 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-31 00:14:01,690 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 00:14:01,690 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: keepalive
2024-03-31 00:14:01,690 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 00:14:01,691 DEBUG   SenderThread:3322229 [sender.py:send_request():406] send_request: defer
2024-03-31 00:14:01,691 INFO    SenderThread:3322229 [sender.py:send_request_defer():610] handle sender defer: 2
2024-03-31 00:14:01,691 INFO    SenderThread:3322229 [sender.py:transition_state():614] send defer: 3
2024-03-31 00:14:01,691 DEBUG   SenderThread:3322229 [sender.py:send():379] send: stats
2024-03-31 00:14:01,691 DEBUG   SenderThread:3322229 [sender.py:send_request():406] send_request: poll_exit
2024-03-31 00:14:01,692 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: defer
2024-03-31 00:14:01,692 INFO    HandlerThread:3322229 [handler.py:handle_request_defer():172] handle defer: 3
2024-03-31 00:14:01,692 DEBUG   SenderThread:3322229 [sender.py:send_request():406] send_request: defer
2024-03-31 00:14:01,692 INFO    SenderThread:3322229 [sender.py:send_request_defer():610] handle sender defer: 3
2024-03-31 00:14:01,692 INFO    SenderThread:3322229 [sender.py:transition_state():614] send defer: 4
2024-03-31 00:14:01,692 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: defer
2024-03-31 00:14:01,693 INFO    HandlerThread:3322229 [handler.py:handle_request_defer():172] handle defer: 4
2024-03-31 00:14:01,693 DEBUG   SenderThread:3322229 [sender.py:send_request():406] send_request: defer
2024-03-31 00:14:01,693 INFO    SenderThread:3322229 [sender.py:send_request_defer():610] handle sender defer: 4
2024-03-31 00:14:01,693 INFO    SenderThread:3322229 [sender.py:transition_state():614] send defer: 5
2024-03-31 00:14:01,693 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: defer
2024-03-31 00:14:01,693 INFO    HandlerThread:3322229 [handler.py:handle_request_defer():172] handle defer: 5
2024-03-31 00:14:01,693 DEBUG   SenderThread:3322229 [sender.py:send():379] send: summary
2024-03-31 00:14:01,694 INFO    SenderThread:3322229 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-03-31 00:14:01,694 DEBUG   SenderThread:3322229 [sender.py:send_request():406] send_request: defer
2024-03-31 00:14:01,694 INFO    SenderThread:3322229 [sender.py:send_request_defer():610] handle sender defer: 5
2024-03-31 00:14:01,694 INFO    SenderThread:3322229 [sender.py:transition_state():614] send defer: 6
2024-03-31 00:14:01,694 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: defer
2024-03-31 00:14:01,694 INFO    HandlerThread:3322229 [handler.py:handle_request_defer():172] handle defer: 6
2024-03-31 00:14:01,694 DEBUG   SenderThread:3322229 [sender.py:send_request():406] send_request: defer
2024-03-31 00:14:01,694 INFO    SenderThread:3322229 [sender.py:send_request_defer():610] handle sender defer: 6
2024-03-31 00:14:01,695 INFO    SenderThread:3322229 [sender.py:transition_state():614] send defer: 7
2024-03-31 00:14:01,695 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: status_report
2024-03-31 00:14:01,695 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: defer
2024-03-31 00:14:01,695 INFO    HandlerThread:3322229 [handler.py:handle_request_defer():172] handle defer: 7
2024-03-31 00:14:01,695 DEBUG   SenderThread:3322229 [sender.py:send_request():406] send_request: defer
2024-03-31 00:14:01,695 INFO    SenderThread:3322229 [sender.py:send_request_defer():610] handle sender defer: 7
2024-03-31 00:14:02,004 INFO    Thread-12 :3322229 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/ejpark/Condenser/wandb/run-20240331_001258-jsm0ej5q/files/wandb-summary.json
2024-03-31 00:14:02,487 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-31 00:14:04,380 INFO    SenderThread:3322229 [sender.py:transition_state():614] send defer: 8
2024-03-31 00:14:04,380 DEBUG   SenderThread:3322229 [sender.py:send_request():406] send_request: poll_exit
2024-03-31 00:14:04,380 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: defer
2024-03-31 00:14:04,380 INFO    HandlerThread:3322229 [handler.py:handle_request_defer():172] handle defer: 8
2024-03-31 00:14:04,380 DEBUG   SenderThread:3322229 [sender.py:send_request():406] send_request: defer
2024-03-31 00:14:04,381 INFO    SenderThread:3322229 [sender.py:send_request_defer():610] handle sender defer: 8
2024-03-31 00:14:04,381 INFO    SenderThread:3322229 [job_builder.py:build():318] Attempting to build job artifact
2024-03-31 00:14:04,381 INFO    SenderThread:3322229 [job_builder.py:_get_source_type():455] is repo sourced job
2024-03-31 00:14:04,402 INFO    SenderThread:3322229 [job_builder.py:build():431] adding wandb-job metadata file
2024-03-31 00:14:04,406 INFO    SenderThread:3322229 [sender.py:transition_state():614] send defer: 9
2024-03-31 00:14:04,406 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: defer
2024-03-31 00:14:04,406 DEBUG   SenderThread:3322229 [sender.py:send():379] send: artifact
2024-03-31 00:14:04,406 INFO    HandlerThread:3322229 [handler.py:handle_request_defer():172] handle defer: 9
2024-03-31 00:14:04,488 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-31 00:14:05,004 INFO    Thread-12 :3322229 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/ejpark/Condenser/wandb/run-20240331_001258-jsm0ej5q/files/output.log
2024-03-31 00:14:05,259 ERROR   SenderThread:3322229 [internal_api.py:execute():373] 500 response executing GraphQL.
2024-03-31 00:14:05,259 ERROR   SenderThread:3322229 [internal_api.py:execute():374] {"errors":[{"message":"An internal error occurred. Please contact support.","path":["createArtifactManifest"]}],"data":{"createArtifactManifest":null}}
2024-03-31 00:14:06,635 ERROR   SenderThread:3322229 [internal_api.py:execute():373] 500 response executing GraphQL.
2024-03-31 00:14:06,636 ERROR   SenderThread:3322229 [internal_api.py:execute():374] {"errors":[{"message":"An internal error occurred. Please contact support.","path":["createArtifactManifest"]}],"data":{"createArtifactManifest":null}}
2024-03-31 00:14:08,930 ERROR   SenderThread:3322229 [internal_api.py:execute():373] 500 response executing GraphQL.
2024-03-31 00:14:08,930 ERROR   SenderThread:3322229 [internal_api.py:execute():374] {"errors":[{"message":"An internal error occurred. Please contact support.","path":["createArtifactManifest"]}],"data":{"createArtifactManifest":null}}
2024-03-31 00:14:08,930 INFO    SenderThread:3322229 [retry.py:__call__():172] Retry attempt failed:
Traceback (most recent call last):
  File "/home/ubuntu/ejpark/con_venv/lib/python3.9/site-packages/wandb/sdk/lib/retry.py", line 131, in __call__
    result = self._call_fn(*args, **kwargs)
  File "/home/ubuntu/ejpark/con_venv/lib/python3.9/site-packages/wandb/sdk/internal/internal_api.py", line 369, in execute
    return self.client.execute(*args, **kwargs)  # type: ignore
  File "/home/ubuntu/ejpark/con_venv/lib/python3.9/site-packages/wandb/vendor/gql-0.2.0/wandb_gql/client.py", line 52, in execute
    result = self._get_result(document, *args, **kwargs)
  File "/home/ubuntu/ejpark/con_venv/lib/python3.9/site-packages/wandb/vendor/gql-0.2.0/wandb_gql/client.py", line 60, in _get_result
    return self.transport.execute(document, *args, **kwargs)
  File "/home/ubuntu/ejpark/con_venv/lib/python3.9/site-packages/wandb/sdk/lib/gql_request.py", line 59, in execute
    request.raise_for_status()
  File "/home/ubuntu/ejpark/con_venv/lib/python3.9/site-packages/requests/models.py", line 1021, in raise_for_status
    raise HTTPError(http_error_msg, response=self)
requests.exceptions.HTTPError: 500 Server Error: Internal Server Error for url: https://api.wandb.ai/graphql
2024-03-31 00:14:09,490 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: keepalive
2024-03-31 00:14:13,591 ERROR   SenderThread:3322229 [internal_api.py:execute():373] 500 response executing GraphQL.
2024-03-31 00:14:13,591 ERROR   SenderThread:3322229 [internal_api.py:execute():374] {"errors":[{"message":"An internal error occurred. Please contact support.","path":["createArtifactManifest"]}],"data":{"createArtifactManifest":null}}
2024-03-31 00:14:14,491 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: keepalive
2024-03-31 00:14:19,493 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: keepalive
2024-03-31 00:14:23,021 ERROR   SenderThread:3322229 [internal_api.py:execute():373] 500 response executing GraphQL.
2024-03-31 00:14:23,022 ERROR   SenderThread:3322229 [internal_api.py:execute():374] {"errors":[{"message":"An internal error occurred. Please contact support.","path":["createArtifactManifest"]}],"data":{"createArtifactManifest":null}}
2024-03-31 00:14:24,494 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: keepalive
2024-03-31 00:14:29,496 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: keepalive
2024-03-31 00:14:34,497 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: keepalive
2024-03-31 00:14:39,501 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: keepalive
2024-03-31 00:14:42,758 ERROR   SenderThread:3322229 [internal_api.py:execute():373] 500 response executing GraphQL.
2024-03-31 00:14:42,758 ERROR   SenderThread:3322229 [internal_api.py:execute():374] {"errors":[{"message":"An internal error occurred. Please contact support.","path":["createArtifactManifest"]}],"data":{"createArtifactManifest":null}}
2024-03-31 00:14:44,504 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: keepalive
2024-03-31 00:14:49,505 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: keepalive
2024-03-31 00:14:54,507 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: keepalive
2024-03-31 00:14:59,509 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: keepalive
2024-03-31 00:15:04,511 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: keepalive
2024-03-31 00:15:09,512 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: keepalive
2024-03-31 00:15:14,514 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: keepalive
2024-03-31 00:15:19,187 ERROR   SenderThread:3322229 [internal_api.py:execute():373] 500 response executing GraphQL.
2024-03-31 00:15:19,187 ERROR   SenderThread:3322229 [internal_api.py:execute():374] {"errors":[{"message":"An internal error occurred. Please contact support.","path":["createArtifactManifest"]}],"data":{"createArtifactManifest":null}}
2024-03-31 00:15:19,515 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: keepalive
2024-03-31 00:15:24,517 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: keepalive
2024-03-31 00:15:29,521 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: keepalive
2024-03-31 00:15:34,523 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: keepalive
2024-03-31 00:15:39,524 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: keepalive
2024-03-31 00:15:44,528 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: keepalive
2024-03-31 00:15:49,530 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: keepalive
2024-03-31 00:15:54,531 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: keepalive
2024-03-31 00:15:59,532 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: keepalive
2024-03-31 00:16:04,534 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: keepalive
2024-03-31 00:16:09,535 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: keepalive
2024-03-31 00:16:14,537 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: keepalive
2024-03-31 00:16:19,538 DEBUG   HandlerThread:3322229 [handler.py:handle_request():146] handle_request: keepalive
